rssi,rsrp,rsrq,rssnr,mPci,mEarfcn,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq,epoch
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079952.690443
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079952.993404
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079953.289175
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079953.604956
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079953.922323
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079954.211574
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079954.485905
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079954.787132
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079955.067601
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079955.323351
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079955.606052
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079955.903024
-51,-77,-9,25,423,66536,423,-53,-81,-10,1688079956.202300
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079956.499364
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079956.788900
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079957.076232
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079957.360781
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079957.658052
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079957.953232
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079958.243264
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079958.554878
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079958.861486
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079959.155324
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079959.446371
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079959.727937
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079960.015398
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079960.266679
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079960.541878
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079960.842325
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079961.137974
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079961.434812
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079961.731696
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079962.031567
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079962.335869
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079962.629952
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079962.943827
-51,-77,-9,25,423,66536,423,-53,-81,-8,1688079963.264920
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079963.562430
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079963.883628
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079964.175006
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079964.479728
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079964.781840
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079965.060185
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079965.328546
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079965.617690
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079965.901955
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079966.210928
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079966.510234
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079966.823178
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079967.118808
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079967.421434
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079967.729353
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079968.024592
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079968.322180
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079968.612845
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079968.946112
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079969.248882
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079969.557102
-55,-84,-10,20,423,66536,423,-53,-81,-8,1688079969.862931
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079970.141202
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079970.422230
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079970.700533
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079971.013387
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079971.330405
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079971.628762
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079971.934642
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079972.222943
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079972.509818
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079972.799764
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079973.084939
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079973.380517
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079973.688611
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079973.988209
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079974.277951
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079974.570570
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079974.875280
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079975.126150
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079975.375554
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079975.641015
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079975.935480
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079976.236501
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079976.540444
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079976.834879
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079977.147181
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079977.455845
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079977.774390
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079978.088324
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079978.391334
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079978.685273
-53,-83,-8,22,423,66536,423,-53,-81,-8,1688079978.979458
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079979.275060
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079979.572534
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079979.867489
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079980.144583
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079980.396840
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079980.687472
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079980.965048
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079981.283305
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079981.584181
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079981.878295
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079982.167106
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079982.471446
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079982.778082
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079983.096124
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079983.392083
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079983.698700
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079984.001094
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079984.290456
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079984.603176
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079984.903212
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079985.159694
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079985.428348
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079985.744138
-51,-81,-10,25,423,66536,423,-53,-81,-8,1688079986.052369
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079986.363041
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079986.659173
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079986.968849
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079987.278271
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079987.589290
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079987.907769
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079988.198419
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079988.502271
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079988.804665
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079989.101576
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079989.408171
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079989.694721
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079989.984820
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079990.248732
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079990.518961
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079990.806322
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079991.120394
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079991.400552
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079991.701301
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079992.007159
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079992.321860
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079992.614213
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079992.917090
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079993.220960
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079993.506812
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079993.829849
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079994.134448
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079994.423874
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079994.719586
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079995.003058
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079995.275180
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079995.544718
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079995.835452
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079996.133492
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079996.428297
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079996.728734
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079997.038712
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079997.326156
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079997.614559
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079997.906032
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079998.192812
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079998.506868
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079998.793993
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079999.101221
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079999.395657
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079999.679213
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688079999.966670
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080000.252237
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080000.520685
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080000.822008
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080001.108840
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080001.399064
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080001.688596
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080001.985928
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080002.288556
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080002.580970
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080002.900570
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080003.184478
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080003.477575
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080003.771021
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080004.089194
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080004.389033
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080004.688380
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080004.978572
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080005.226117
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080005.527371
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080005.826518
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080006.111045
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080006.401887
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080006.698504
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080006.999892
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080007.283043
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080007.567892
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080007.910402
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080008.211958
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080008.506177
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080008.794468
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080009.073397
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080009.384492
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080009.704153
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080010.013184
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080010.262389
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080010.534885
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080010.840211
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080011.130465
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080011.417388
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080011.723785
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080012.018503
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080012.332046
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080012.655013
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080012.944467
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080013.248775
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080013.561482
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080013.859313
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080014.133583
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080014.427183
-51,-81,-10,25,423,66536,423,-51,-81,-9,1688080014.720450
-51,-74,-9,26,423,66536,423,-51,-81,-9,1688080015.012848
-51,-74,-9,26,423,66536,423,-51,-81,-9,1688080015.273909
-51,-74,-9,26,423,66536,423,-51,-81,-9,1688080015.552649
-51,-74,-9,26,423,66536,423,-51,-81,-9,1688080015.841085
-51,-74,-9,26,423,66536,423,-51,-81,-9,1688080016.163575
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080016.472633
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080016.772679
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080017.063454
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080017.360205
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080017.669568
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080017.985222
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080018.288019
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080018.579904
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080018.875267
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080019.171591
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080019.463754
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080019.792700
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080020.101304
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080020.367791
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080020.668721
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080020.971580
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080021.286181
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080021.574986
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080021.864614
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080022.145525
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080022.399615
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080022.687385
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080022.988121
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080023.278342
-51,-74,-9,26,423,66536,423,-51,-75,-8,1688080023.595071
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080023.887789
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080024.200988
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080024.489395
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080024.796224
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080025.078726
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080025.340701
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080025.615196
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080025.922245
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080026.233113
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080026.525976
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080026.847895
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080027.147020
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080027.444759
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080027.774651
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080028.088648
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080028.378695
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080028.682570
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080028.977579
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080029.263910
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080029.572577
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080029.873721
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080030.146733
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080030.426480
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080030.711019
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080030.998432
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080031.283093
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080031.586175
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080031.889882
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080032.189326
-51,-81,-9,25,423,66536,423,-51,-75,-8,1688080032.480776
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080032.797484
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080033.105677
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080033.396746
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080033.706783
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080034.001394
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080034.290708
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080034.573390
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080034.870899
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080035.141588
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080035.408409
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080035.692128
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080035.983096
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080036.307708
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080036.591356
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080036.887738
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080037.169827
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080037.478288
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080037.785622
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080038.088280
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080038.410290
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080038.719723
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080039.007005
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080039.287483
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080039.582554
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080039.872402
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080040.151690
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080040.413288
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080040.708690
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080041.031070
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080041.331195
-51,-82,-11,24,423,66536,423,-51,-75,-8,1688080041.640793
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080041.947646
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080042.244335
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080042.530152
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080042.847076
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080043.136080
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080043.435978
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080043.733629
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080044.025136
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080044.318628
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080044.625937
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080044.934731
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080045.194229
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080045.479271
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080045.787785
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080046.101631
-51,-78,-9,26,423,66536,423,-51,-75,-8,1688080046.400390
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080046.694545
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080047.009691
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080047.299031
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080047.598802
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080047.877546
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080048.177208
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080048.487868
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080048.790884
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080049.100418
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080049.393657
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080049.677883
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080050.009163
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080050.255256
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080050.533287
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080050.812227
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080051.105192
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080051.407390
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080051.704967
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080051.994847
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080052.269801
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080052.562080
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080052.871571
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080053.173251
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080053.462261
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080053.748497
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080054.036884
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080054.340165
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080054.634421
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080054.929164
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080055.219629
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080055.491902
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080055.778972
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080056.079311
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080056.381678
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080056.682628
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080056.982682
-51,-78,-9,26,423,66536,423,-51,-74,-8,1688080057.291056
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080057.579278
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080057.859644
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080058.149387
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080058.445102
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080058.740129
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080059.015451
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080059.296433
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080059.577545
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080059.872295
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080060.148312
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080060.424317
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080060.717655
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080061.004723
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080061.285424
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080061.584766
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080061.875356
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080062.158067
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080062.442735
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080062.718196
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080062.998977
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080063.305610
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080063.612513
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080063.904834
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080064.208798
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080064.517844
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080064.815348
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080065.095327
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080065.355525
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080065.655015
-51,-74,-11,26,423,66536,423,-51,-74,-8,1688080065.941244
