Time,src,dst,length,ttl,Type,RTT,Time,lat,lon,mVoiceRegState,mDataRegState,mChannelNumber,mPci,mEarfcn,mCellBandwidths,rssi,rsrp,rsrq,rssnr,lteLevel,mPci,mEarfcn,rssi,rsrp,rsrq,
1684959649,172.217.14.68,10.215.173.1,132,64,0,75.398,1684959652,40.501048,-111.884789,0,0,5230,427,5230,[13],-67,-100,-14,12,3,427,5230,-73,-114,-20,
1684959650,10.215.173.1,172.217.14.68,132,64,8,,1684959652,40.501048,-111.884789,0,0,5230,427,5230,[13],-67,-100,-14,12,3,427,5230,-73,-114,-20,
1684959650,172.217.14.68,10.215.173.1,132,64,0,39.569,1684959653,40.501048,-111.884789,0,0,5230,427,5230,[13],-67,-100,-14,12,3,427,5230,-73,-114,-20,
1684959651,10.215.173.1,172.217.14.68,132,64,8,,1684959653,40.501195,-111.884811,0,0,5230,427,5230,[13],-67,-100,-14,12,3,427,5230,-73,-114,-20,
1684959651,172.217.14.68,10.215.173.1,132,64,0,39.726,1684959655,40.501347,-111.884849,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959652,10.215.173.1,172.217.14.68,132,64,8,,1684959655,40.501347,-111.884849,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959652,172.217.14.68,10.215.173.1,132,64,0,37.07,1684959655,40.501499,-111.884897,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959653,10.215.173.1,172.217.14.68,132,64,8,,1684959656,40.501499,-111.884897,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959653,172.217.14.68,10.215.173.1,132,64,0,46.774,1684959656,40.501499,-111.884897,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959654,10.215.173.1,172.217.14.68,132,64,8,,1684959656,40.501653,-111.884953,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959654,172.217.14.68,10.215.173.1,132,64,0,54.325,1684959658,40.501809,-111.885016,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959655,10.215.173.1,172.217.14.68,132,64,8,,1684959658,40.501967,-111.88508,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959655,172.217.14.68,10.215.173.1,132,64,0,45.912,1684959659,40.501967,-111.88508,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959656,10.215.173.1,172.217.14.68,132,64,8,,1684959659,40.501967,-111.88508,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959656,172.217.14.68,10.215.173.1,132,64,0,43.293,1684959659,40.50213,-111.885147,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959657,10.215.173.1,172.217.14.68,132,64,8,,1684959660,40.50213,-111.885147,0,0,5230,427,5230,[13],-73,-103,-14,10,3,427,5230,-73,-114,-20,
1684959657,172.217.14.68,10.215.173.1,132,64,0,45.882,1684959661,40.502445,-111.885289,0,0,5230,427,5230,[13],-77,-114,-15,5,3,427,5230,-73,-114,-20,
1684959658,10.215.173.1,172.217.14.68,132,64,8,,1684959661,40.502445,-111.885289,0,0,5230,427,5230,[13],-77,-114,-15,5,3,427,5230,-73,-114,-20,
1684959658,172.217.14.68,10.215.173.1,132,64,0,51.388,1684959662,40.502445,-111.885289,0,0,5230,427,5230,[13],-77,-114,-15,5,3,427,5230,-73,-114,-20,
1684959659,10.215.173.1,172.217.14.68,132,64,8,,1684959662,40.502445,-111.885289,0,0,5230,427,5230,[13],-77,-114,-15,5,3,427,5230,-73,-114,-20,
1684959659,172.217.14.68,10.215.173.1,132,64,0,52.753,1684959662,40.502596,-111.885359,0,0,5230,427,5230,[13],-77,-114,-15,5,3,427,5230,-73,-114,-20,
1684959660,10.215.173.1,172.217.14.68,132,64,8,,1684959663,40.502596,-111.885359,0,0,5230,427,5230,[13],-77,-114,-15,5,3,427,5230,-73,-114,-20,
1684959660,172.217.14.68,10.215.173.1,132,64,0,58.323,1684959663,40.502596,-111.885359,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959661,10.215.173.1,172.217.14.68,132,64,8,,1684959663,40.502744,-111.88544,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959661,172.217.14.68,10.215.173.1,132,64,0,73.422,1684959664,40.502744,-111.88544,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959662,10.215.173.1,172.217.14.68,132,64,8,,1684959665,40.503027,-111.885625,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959662,172.217.14.68,10.215.173.1,132,64,0,84.885,1684959665,40.503027,-111.885625,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959663,10.215.173.1,172.217.14.68,132,64,8,,1684959666,40.503027,-111.885625,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959663,172.217.14.68,10.215.173.1,132,64,0,65.709,1684959666,40.503165,-111.885736,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959664,10.215.173.1,172.217.14.68,132,64,8,,1684959666,40.503165,-111.885736,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959664,172.217.14.68,10.215.173.1,132,64,0,40.575,1684959667,40.503165,-111.885736,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959665,10.215.173.1,172.217.14.68,132,64,8,,1684959668,40.503439,-111.885994,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959665,172.217.14.68,10.215.173.1,132,64,0,39.56,1684959669,40.503439,-111.885994,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959666,10.215.173.1,172.217.14.68,132,64,8,,1684959669,40.503573,-111.886137,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959666,172.217.14.68,10.215.173.1,132,64,0,38.859,1684959669,40.503573,-111.886137,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959667,10.215.173.1,172.217.14.68,132,64,8,,1684959670,40.503573,-111.886137,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959667,172.217.14.68,10.215.173.1,132,64,0,57.499,1684959670,40.503693,-111.886288,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959668,10.215.173.1,172.217.14.68,132,64,8,,1684959672,40.50381,-111.886452,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959668,172.217.14.68,10.215.173.1,132,64,0,38.693,1684959672,40.503919,-111.886629,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959669,10.215.173.1,172.217.14.68,132,64,8,,1684959672,40.503919,-111.886629,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959669,172.217.14.68,10.215.173.1,132,64,0,53.283,1684959673,40.503919,-111.886629,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959670,10.215.173.1,172.217.14.68,132,64,8,,1684959673,40.503919,-111.886629,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959670,172.217.14.68,10.215.173.1,132,64,0,53.64,1684959673,40.504017,-111.886817,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959671,10.215.173.1,172.217.14.68,132,64,8,,1684959673,40.504017,-111.886817,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959671,172.217.14.68,10.215.173.1,132,64,0,49.947,1684959675,40.504188,-111.88721,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959672,10.215.173.1,172.217.14.68,132,64,8,,1684959675,40.504188,-111.88721,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959672,172.217.14.68,10.215.173.1,132,64,0,43.171,1684959676,40.504188,-111.88721,0,0,5230,427,5230,[13],-69,-103,-15,8,3,427,5230,-73,-114,-20,
1684959673,10.215.173.1,172.217.14.68,132,64,8,,1684959676,40.504188,-111.88721,0,0,5230,427,5230,[13],-63,-96,-16,8,3,427,5230,-73,-114,-20,
1684959673,172.217.14.68,10.215.173.1,132,64,0,40.703,1684959676,40.504264,-111.887415,0,0,5230,427,5230,[13],-69,-99,-15,5,3,427,5230,-73,-114,-20,
1684959674,10.215.173.1,172.217.14.68,132,64,8,,1684959677,40.504264,-111.887415,0,0,5230,427,5230,[13],-69,-99,-15,5,3,427,5230,-73,-114,-20,
1684959674,172.217.14.68,10.215.173.1,132,64,0,39.329,1684959677,40.504264,-111.887415,0,0,5230,427,5230,[13],-69,-99,-15,5,3,427,5230,-73,-114,-20,
1684959675,10.215.173.1,172.217.14.68,132,64,8,,1684959677,40.504328,-111.88762,0,0,5230,427,5230,[13],-69,-99,-15,5,3,427,5230,-73,-114,-20,
1684959675,172.217.14.68,10.215.173.1,132,64,0,39.016,1684959679,40.504378,-111.887829,0,0,5230,427,5230,[13],-69,-99,-15,5,3,427,5230,-73,-114,-20,
1684959676,10.215.173.1,172.217.14.68,132,64,8,,1684959679,40.504417,-111.888039,0,0,5230,427,5230,[13],-69,-99,-15,5,3,427,5230,-73,-114,-20,
1684959676,172.217.14.68,10.215.173.1,132,64,0,39.579,1684959680,40.504417,-111.888039,0,0,5230,427,5230,[13],-69,-99,-15,5,3,427,5230,-73,-114,-20,
1684959677,10.215.173.1,172.217.14.68,132,64,8,,1684959680,40.504417,-111.888039,0,0,5230,427,5230,[13],-69,-99,-15,5,3,427,5230,-73,-114,-20,
1684959677,172.217.14.68,10.215.173.1,132,64,0,46.387,1684959680,40.504446,-111.888249,0,0,5230,427,5230,[13],-69,-99,-15,5,3,427,5230,-73,-114,-20,
1684959678,10.215.173.1,172.217.14.68,132,64,8,,1684959681,40.504446,-111.888249,0,0,5230,427,5230,[13],-61,-93,-15,7,3,427,5230,-73,-114,-20,
1684959678,172.217.14.68,10.215.173.1,132,64,0,36.559,1684959682,40.504475,-111.888666,0,0,5230,427,5230,[13],-63,-92,-14,7,3,427,5230,-73,-114,-20,
1684959679,10.215.173.1,172.217.14.68,132,64,8,,1684959682,40.504475,-111.888666,0,0,5230,427,5230,[13],-63,-92,-14,7,3,427,5230,-73,-114,-20,
1684959679,172.217.14.68,10.215.173.1,132,64,0,46.24,1684959683,40.504475,-111.888666,0,0,5230,427,5230,[13],-61,-92,-14,7,4,427,5230,-73,-114,-20,
1684959680,10.215.173.1,172.217.14.68,132,64,8,,1684959683,40.504481,-111.888869,0,0,5230,427,5230,[13],-61,-92,-14,7,4,427,5230,-73,-114,-20,
1684959680,172.217.14.68,10.215.173.1,132,64,0,43.807,1684959683,40.504481,-111.888869,0,0,5230,427,5230,[13],-61,-92,-14,7,4,427,5230,-73,-114,-20,
1684959681,10.215.173.1,172.217.14.68,132,64,8,,1684959684,40.504481,-111.888869,0,0,5230,427,5230,[13],-61,-92,-14,7,4,427,5230,-73,-114,-20,
1684959681,172.217.14.68,10.215.173.1,132,64,0,53.031,1684959684,40.504486,-111.88907,0,0,5230,427,5230,[13],-61,-92,-14,7,4,427,5230,-73,-114,-20,
1684959682,10.215.173.1,172.217.14.68,132,64,8,,1684959684,40.504486,-111.88907,0,0,5230,427,5230,[13],-61,-92,-14,7,4,427,5230,-73,-114,-20,
1684959682,172.217.14.68,10.215.173.1,132,64,0,44.08,1684959686,40.504493,-111.889262,0,0,5230,427,5230,[13],-53,-83,-14,9,4,427,5230,-73,-114,-20,
1684959683,10.215.173.1,172.217.14.68,132,64,8,,1684959686,40.504503,-111.889448,0,0,5230,427,5230,[13],-53,-83,-14,9,4,427,5230,-73,-114,-20,
1684959683,172.217.14.68,10.215.173.1,132,64,0,43.735,1684959686,40.504503,-111.889448,0,0,5230,427,5230,[13],-53,-83,-14,9,4,427,5230,-73,-114,-20,
1684959684,10.215.173.1,172.217.14.68,132,64,8,,1684959687,40.504503,-111.889448,0,0,5230,427,5230,[13],-53,-83,-14,9,4,427,5230,-73,-114,-20,
1684959684,172.217.14.68,10.215.173.1,132,64,0,52.527,1684959687,40.504518,-111.889628,0,0,5230,427,5230,[13],-53,-83,-14,9,4,427,5230,-73,-114,-20,
1684959685,10.215.173.1,172.217.14.68,132,64,8,,1684959687,40.504518,-111.889628,0,0,5230,427,5230,[13],-53,-83,-14,9,4,427,5230,-73,-114,-20,
1684959685,172.217.14.68,10.215.173.1,132,64,0,65.536,1684959689,40.504585,-111.88993,0,0,5230,427,5230,[13],-53,-83,-14,9,4,427,5230,-73,-114,-20,
1684959686,10.215.173.1,172.217.14.68,132,64,8,,1684959689,40.504585,-111.88993,0,0,5230,427,5230,[13],-53,-83,-14,9,4,427,5230,-73,-114,-20,
1684959686,172.217.14.68,10.215.173.1,132,64,0,41.653,1684959690,40.504585,-111.88993,0,0,5230,427,5230,[13],-61,-96,-13,10,4,427,5230,-73,-114,-20,
1684959687,10.215.173.1,172.217.14.68,132,64,8,,1684959690,40.504585,-111.88993,0,0,5230,427,5230,[13],-61,-96,-13,10,4,427,5230,-73,-114,-20,
1684959687,172.217.14.68,10.215.173.1,132,64,0,48.312,1684959690,40.504646,-111.89005,0,0,5230,427,5230,[13],-61,-96,-13,10,4,427,5230,-73,-114,-20,
1684959688,10.215.173.1,172.217.14.68,132,64,8,,1684959691,40.504646,-111.89005,0,0,5230,427,5230,[13],-61,-96,-13,10,4,427,5230,-73,-114,-20,
1684959688,172.217.14.68,10.215.173.1,132,64,0,40.663,1684959691,40.504646,-111.89005,0,0,5230,427,5230,[13],-53,-87,-14,9,4,427,5230,-73,-114,-20,
1684959689,10.215.173.1,172.217.14.68,132,64,8,,1684959691,40.50473,-111.890138,0,0,5230,427,5230,[13],-53,-87,-14,9,4,427,5230,-73,-114,-20,
1684959689,172.217.14.68,10.215.173.1,132,64,0,44.175,1684959693,40.504834,-111.8902,0,0,5230,427,5230,[13],-53,-87,-14,9,4,427,5230,-73,-114,-20,
1684959690,10.215.173.1,172.217.14.68,132,64,8,,1684959693,40.504951,-111.890234,0,0,5230,427,5230,[13],-53,-87,-14,9,4,427,5230,-73,-114,-20,
1684959690,172.217.14.68,10.215.173.1,132,64,0,46.076,1684959693,40.504951,-111.890234,0,0,5230,427,5230,[13],-53,-87,-14,9,4,427,5230,-73,-114,-20,
1684959691,10.215.173.1,172.217.14.68,132,64,8,,1684959694,40.504951,-111.890234,0,0,5230,427,5230,[13],-53,-87,-14,9,4,427,5230,-73,-114,-20,
1684959691,172.217.14.68,10.215.173.1,132,64,0,48.25,1684959694,40.50508,-111.890258,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959692,10.215.173.1,172.217.14.68,132,64,8,,1684959694,40.50508,-111.890258,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959692,172.217.14.68,10.215.173.1,132,64,0,42.881,1684959696,40.505223,-111.890287,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959693,10.215.173.1,172.217.14.68,132,64,8,,1684959696,40.505379,-111.89032,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959693,172.217.14.68,10.215.173.1,132,64,0,40.364,1684959697,40.505379,-111.89032,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959694,10.215.173.1,172.217.14.68,132,64,8,,1684959697,40.505379,-111.89032,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959694,172.217.14.68,10.215.173.1,132,64,0,38.731,1684959697,40.505553,-111.89036,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959695,10.215.173.1,172.217.14.68,132,64,8,,1684959697,40.505553,-111.89036,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959695,172.217.14.68,10.215.173.1,132,64,0,53.844,1684959699,40.505742,-111.890403,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959696,10.215.173.1,172.217.14.68,132,64,8,,1684959699,40.505941,-111.890444,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959696,172.217.14.68,10.215.173.1,132,64,0,55.979,1684959700,40.505941,-111.890444,0,0,5230,427,5230,[13],-57,-86,-14,8,4,427,5230,-73,-114,-20,
1684959697,10.215.173.1,172.217.14.68,132,64,8,,1684959700,40.505941,-111.890444,0,0,5230,427,5230,[13],-57,-90,-14,2,4,427,5230,-73,-114,-20,
1684959697,172.217.14.68,10.215.173.1,132,64,0,44.999,1684959700,40.50615,-111.890482,0,0,5230,427,5230,[13],-57,-90,-14,2,4,427,5230,-73,-114,-20,
1684959698,10.215.173.1,172.217.14.68,132,64,8,,1684959701,40.50615,-111.890482,0,0,5230,427,5230,[13],-57,-90,-14,2,4,427,5230,-73,-114,-20,
1684959698,172.217.14.68,10.215.173.1,132,64,0,52.111,1684959702,40.506596,-111.89056,0,0,5230,427,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-71,-91,-14,3,4,427,5230,-71,-94,-17
1684959699,10.215.173.1,172.217.14.68,132,64,8,,1684959702,40.506596,-111.89056,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-71,-91,-14,3,4,427,5230,-71,-94,-17
1684959699,172.217.14.68,10.215.173.1,132,64,0,38.226,1684959703,40.506596,-111.89056,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-71,-91,-14,3,4,427,5230,-71,-94,-17
1684959700,10.215.173.1,172.217.14.68,132,64,8,,1684959703,40.506596,-111.89056,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-61,-90,-13,6,4,427,5230,-71,-94,-17
1684959700,172.217.14.68,10.215.173.1,132,64,0,53.495,1684959703,40.50683,-111.890598,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-61,-90,-13,6,4,427,5230,-71,-94,-17
1684959701,10.215.173.1,172.217.14.68,132,64,8,,1684959704,40.50683,-111.890598,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-61,-90,-13,6,4,427,5230,-71,-94,-17
1684959701,172.217.14.68,10.215.173.1,132,64,0,45.323,1684959704,40.50683,-111.890598,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-61,-90,-13,6,4,427,5230,-71,-94,-17
1684959702,10.215.173.1,172.217.14.68,132,64,8,,1684959704,40.507054,-111.890634,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-61,-90,-13,6,4,427,5230,-71,-94,-17
1684959702,172.217.14.68,10.215.173.1,132,64,0,58.676,1684959706,40.507285,-111.890667,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-55,-86,-13,10,4,427,5230,-71,-94,-17
1684959703,10.215.173.1,172.217.14.68,132,64,8,,1684959706,40.50753,-111.890699,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-55,-86,-13,10,4,427,5230,-71,-94,-17
1684959703,172.217.14.68,10.215.173.1,132,64,0,43.883,1684959706,40.50753,-111.890699,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-55,-86,-13,10,4,427,5230,-71,-94,-17
1684959704,10.215.173.1,172.217.14.68,132,64,8,,1684959707,40.50753,-111.890699,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-55,-86,-13,10,4,427,5230,-71,-94,-17
1684959704,172.217.14.68,10.215.173.1,132,64,0,43.898,1684959707,40.507776,-111.890728,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-55,-86,-13,10,4,427,5230,-71,-94,-17
1684959705,10.215.173.1,172.217.14.68,132,64,8,,1684959707,40.507776,-111.890728,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-55,-86,-13,10,4,427,5230,-71,-94,-17
1684959705,172.217.14.68,10.215.173.1,132,64,0,38.912,1684959709,40.508021,-111.890752,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-55,-86,-13,10,4,427,5230,-71,-94,-17
1684959706,10.215.173.1,172.217.14.68,132,64,8,,1684959709,40.50825,-111.890772,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-55,-86,-13,10,4,427,5230,-71,-94,-17
1684959706,172.217.14.68,10.215.173.1,132,64,0,42.243,1684959710,40.50825,-111.890772,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-55,-86,-13,10,4,427,5230,-71,-94,-17
1684959707,10.215.173.1,172.217.14.68,132,64,8,,1684959710,40.50825,-111.890772,0,0,5230,40,5230,"[10000, 20000, 20000, 20000, 10000]",[13],-53,-89,-14,14,4,427,5230,-71,-94,-17
