Pkt_no,Time,src,dst,length,ttl,Type,RTT,lat,lon,mPci,mEarfcn,rssi,rsrp,rsrq,rssnr,lteLevel,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq
5494,1685652662.355787000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5495,1685652662.402282000,142.250.72.164,10.215.173.1,132,64,0,46.495,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5496,1685652663.357170000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5497,1685652663.393002000,142.250.72.164,10.215.173.1,132,64,0,35.832,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5498,1685652664.359219000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5499,1685652664.404242000,142.250.72.164,10.215.173.1,132,64,0,45.023,40.493834,-111.865850,423,66536,-55,-83,-8,20,5,423,-51,-76,-8
5500,1685652665.360795000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-8,20,5,423,-51,-76,-8
5501,1685652665.403598000,142.250.72.164,10.215.173.1,132,64,0,42.803,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5502,1685652666.362638000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5503,1685652666.404517000,142.250.72.164,10.215.173.1,132,64,0,41.879,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5504,1685652667.364332000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5505,1685652667.403985000,142.250.72.164,10.215.173.1,132,64,0,39.653,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5506,1685652668.365862000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5507,1685652668.404394000,142.250.72.164,10.215.173.1,132,64,0,38.532,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5508,1685652669.366953000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-82,-8,22,5,423,-51,-76,-8
5509,1685652669.409447000,142.250.72.164,10.215.173.1,132,64,0,42.494,40.493834,-111.865850,423,66536,-55,-82,-8,22,5,423,-51,-76,-8
5510,1685652670.368031000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-82,-8,22,5,423,-51,-76,-8
5511,1685652670.408072000,142.250.72.164,10.215.173.1,132,64,0,40.041,40.493834,-111.865850,423,66536,-55,-82,-8,22,5,423,-51,-76,-8
5512,1685652671.369884000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-82,-8,22,5,423,-51,-76,-8
5513,1685652671.400058000,142.250.72.164,10.215.173.1,132,64,0,30.174,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5514,1685652672.371561000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5515,1685652672.414526000,142.250.72.164,10.215.173.1,132,64,0,42.965,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5516,1685652673.373226000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5517,1685652673.414170000,142.250.72.164,10.215.173.1,132,64,0,40.944,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5518,1685652674.374047000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5519,1685652674.414372000,142.250.72.164,10.215.173.1,132,64,0,40.325,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5520,1685652675.375127000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5521,1685652675.413097000,142.250.72.164,10.215.173.1,132,64,0,37.97,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5522,1685652676.376693000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5523,1685652676.414291000,142.250.72.164,10.215.173.1,132,64,0,37.598,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5524,1685652677.378597000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5525,1685652677.414418000,142.250.72.164,10.215.173.1,132,64,0,35.821,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5526,1685652678.379606000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5527,1685652678.424995000,142.250.72.164,10.215.173.1,132,64,0,45.389,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5528,1685652679.380212000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5529,1685652679.434537000,142.250.72.164,10.215.173.1,132,64,0,54.325,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5530,1685652680.382485000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5531,1685652680.424385000,142.250.72.164,10.215.173.1,132,64,0,41.9,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5532,1685652681.383655000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5533,1685652681.424349000,142.250.72.164,10.215.173.1,132,64,0,40.694,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5534,1685652682.385695000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5535,1685652682.423068000,142.250.72.164,10.215.173.1,132,64,0,37.373,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5536,1685652683.387827000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5537,1685652683.423442000,142.250.72.164,10.215.173.1,132,64,0,35.615,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5538,1685652684.388804000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5539,1685652684.434229000,142.250.72.164,10.215.173.1,132,64,0,45.425,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5540,1685652685.390392000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5541,1685652685.434410000,142.250.72.164,10.215.173.1,132,64,0,44.018,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5542,1685652686.392080000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5543,1685652686.434969000,142.250.72.164,10.215.173.1,132,64,0,42.889,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5544,1685652687.393229000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5545,1685652687.434315000,142.250.72.164,10.215.173.1,132,64,0,41.086,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5546,1685652688.394882000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5547,1685652688.437919000,142.250.72.164,10.215.173.1,132,64,0,43.037,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5548,1685652689.396283000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5549,1685652689.434252000,142.250.72.164,10.215.173.1,132,64,0,37.969,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5550,1685652690.398332000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5551,1685652690.435024000,142.250.72.164,10.215.173.1,132,64,0,36.692,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5552,1685652691.399270000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5553,1685652691.443231000,142.250.72.164,10.215.173.1,132,64,0,43.961,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5554,1685652692.401291000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5555,1685652692.445831000,142.250.72.164,10.215.173.1,132,64,0,44.54,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5556,1685652693.402289000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5557,1685652693.444345000,142.250.72.164,10.215.173.1,132,64,0,42.056,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5558,1685652694.403926000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5559,1685652694.444293000,142.250.72.164,10.215.173.1,132,64,0,40.367,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5560,1685652695.406014000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5561,1685652695.444062000,142.250.72.164,10.215.173.1,132,64,0,38.048,40.493834,-111.865850,423,66536,-55,-83,-9,22,5,423,-51,-76,-8
5562,1685652696.408737000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-8,20,5,423,-51,-76,-8
5563,1685652696.454383000,142.250.72.164,10.215.173.1,132,64,0,45.646,40.493834,-111.865850,423,66536,-57,-84,-8,20,5,423,-51,-76,-8
5564,1685652697.410089000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-8,20,5,423,-51,-76,-8
5565,1685652697.454248000,142.250.72.164,10.215.173.1,132,64,0,44.159,40.493834,-111.865850,423,66536,-57,-84,-8,20,5,423,-51,-76,-8
5566,1685652698.411812000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-8,20,5,423,-51,-76,-8
5567,1685652698.453605000,142.250.72.164,10.215.173.1,132,64,0,41.793,40.493834,-111.865850,423,66536,-57,-84,-8,20,5,423,-51,-76,-8
5568,1685652699.413242000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-8,20,5,423,-51,-76,-8
5569,1685652699.454216000,142.250.72.164,10.215.173.1,132,64,0,40.974,40.493834,-111.865850,423,66536,-51,-81,-9,21,5,423,-51,-76,-8
5570,1685652700.414825000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5571,1685652700.454328000,142.250.72.164,10.215.173.1,132,64,0,39.503,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5572,1685652701.417735000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5573,1685652701.454328000,142.250.72.164,10.215.173.1,132,64,0,36.593,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5574,1685652702.419513000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5575,1685652702.464002000,142.250.72.164,10.215.173.1,132,64,0,44.489,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5576,1685652703.421243000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5577,1685652703.463110000,142.250.72.164,10.215.173.1,132,64,0,41.867,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5578,1685652704.423403000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5579,1685652704.464052000,142.250.72.164,10.215.173.1,132,64,0,40.649,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5580,1685652705.424992000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5581,1685652705.463935000,142.250.72.164,10.215.173.1,132,64,0,38.943,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5582,1685652706.426464000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5583,1685652706.467072000,142.250.72.164,10.215.173.1,132,64,0,40.608,40.493834,-111.865850,423,66536,-53,-84,-9,20,5,423,-51,-76,-8
5584,1685652707.427756000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,20,5,423,-51,-76,-8
5585,1685652707.464142000,142.250.72.164,10.215.173.1,132,64,0,36.386,40.493834,-111.865850,423,66536,-51,-82,-9,20,5,423,-51,-76,-8
5586,1685652708.429529000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,20,5,423,-51,-76,-8
5587,1685652708.478388000,142.250.72.164,10.215.173.1,132,64,0,48.859,40.493834,-111.865850,423,66536,-51,-82,-9,20,5,423,-51,-76,-8
5588,1685652709.431165000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,20,5,423,-51,-76,-8
5589,1685652709.475140000,142.250.72.164,10.215.173.1,132,64,0,43.975,40.493834,-111.865850,423,66536,-55,-83,-9,20,5,423,-51,-76,-8
5590,1685652710.431831000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,20,5,423,-51,-76,-8
5591,1685652710.478042000,142.250.72.164,10.215.173.1,132,64,0,46.211,40.493834,-111.865850,423,66536,-55,-83,-9,20,5,423,-51,-76,-8
5592,1685652711.433779000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,20,5,423,-51,-76,-8
5593,1685652711.474021000,142.250.72.164,10.215.173.1,132,64,0,40.242,40.493834,-111.865850,423,66536,-55,-83,-9,20,5,423,-51,-76,-8
5594,1685652712.434888000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-9,20,5,423,-51,-76,-8
5595,1685652712.474487000,142.250.72.164,10.215.173.1,132,64,0,39.599,40.493834,-111.865850,423,66536,-55,-83,-9,21,5,423,-51,-76,-8
5596,1685652713.436178000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,21,5,423,-51,-76,-8
5597,1685652713.473988000,142.250.72.164,10.215.173.1,132,64,0,37.81,40.493834,-111.865850,423,66536,-55,-83,-9,21,5,423,-51,-76,-8
5598,1685652714.438434000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,21,5,423,-51,-76,-8
5599,1685652714.474254000,142.250.72.164,10.215.173.1,132,64,0,35.82,40.493834,-111.865850,423,66536,-55,-83,-9,21,5,423,-51,-76,-8
5600,1685652715.439386000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-9,21,5,423,-51,-76,-8
5601,1685652715.484218000,142.250.72.164,10.215.173.1,132,64,0,44.832,40.493834,-111.865850,423,66536,-55,-83,-9,21,5,423,-51,-76,-8
5602,1685652716.440515000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-10,21,5,423,-51,-76,-8
5603,1685652716.484899000,142.250.72.164,10.215.173.1,132,64,0,44.384,40.493834,-111.865850,423,66536,-51,-82,-10,21,5,423,-51,-76,-8
5604,1685652717.442527000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-10,21,5,423,-51,-76,-8
5605,1685652717.483085000,142.250.72.164,10.215.173.1,132,64,0,40.558,40.493834,-111.865850,423,66536,-51,-82,-10,21,5,423,-51,-76,-8
5606,1685652718.442870000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-10,21,5,423,-51,-76,-8
5607,1685652718.484145000,142.250.72.164,10.215.173.1,132,64,0,41.275,40.493834,-111.865850,423,66536,-55,-83,-10,21,5,423,-51,-76,-8
5608,1685652719.443651000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-83,-10,21,5,423,-51,-76,-8
5609,1685652719.484036000,142.250.72.164,10.215.173.1,132,64,0,40.385,40.493834,-111.865850,423,66536,-51,-82,-10,20,5,423,-51,-76,-8
5610,1685652720.445710000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-82,-10,20,5,423,-51,-76,-8
5611,1685652720.483932000,142.250.72.164,10.215.173.1,132,64,0,38.222,40.493834,-111.865850,423,66536,-51,-82,-10,20,5,423,-51,-76,-8
5612,1685652721.447179000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5613,1685652721.484274000,142.250.72.164,10.215.173.1,132,64,0,37.095,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5614,1685652722.449581000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5615,1685652722.494304000,142.250.72.164,10.215.173.1,132,64,0,44.723,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5616,1685652723.450970000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5617,1685652723.494633000,142.250.72.164,10.215.173.1,132,64,0,43.663,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5618,1685652724.452257000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5619,1685652724.493337000,142.250.72.164,10.215.173.1,132,64,0,41.08,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5620,1685652725.454513000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5621,1685652725.504339000,142.250.72.164,10.215.173.1,132,64,0,49.826,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5622,1685652726.456159000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5623,1685652726.495827000,142.250.72.164,10.215.173.1,132,64,0,39.668,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5624,1685652727.457656000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-57,-84,-10,20,5,423,-51,-76,-8
5625,1685652727.494392000,142.250.72.164,10.215.173.1,132,64,0,36.736,40.493834,-111.865850,423,66536,-51,-84,-9,21,5,423,-51,-76,-8
5626,1685652728.459170000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-51,-84,-9,21,5,423,-51,-76,-8
5627,1685652728.504171000,142.250.72.164,10.215.173.1,132,64,0,45.001,40.493834,-111.865850,423,66536,-51,-84,-9,21,5,423,-51,-76,-8
5628,1685652729.460814000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5629,1685652729.519700000,142.250.72.164,10.215.173.1,132,64,0,58.886,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5630,1685652730.462706000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5631,1685652730.504269000,142.250.72.164,10.215.173.1,132,64,0,41.563,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5632,1685652731.464349000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5633,1685652731.504113000,142.250.72.164,10.215.173.1,132,64,0,39.764,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5634,1685652732.466379000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5635,1685652732.515236000,142.250.72.164,10.215.173.1,132,64,0,48.857,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5636,1685652733.467674000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5637,1685652733.503974000,142.250.72.164,10.215.173.1,132,64,0,36.3,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5638,1685652734.469213000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5639,1685652734.512828000,142.250.72.164,10.215.173.1,132,64,0,43.615,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5640,1685652735.470066000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5641,1685652735.514089000,142.250.72.164,10.215.173.1,132,64,0,44.023,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5642,1685652736.471526000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5643,1685652736.514013000,142.250.72.164,10.215.173.1,132,64,0,42.487,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5644,1685652737.473221000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5645,1685652737.513962000,142.250.72.164,10.215.173.1,132,64,0,40.741,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5646,1685652738.474713000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5647,1685652738.514240000,142.250.72.164,10.215.173.1,132,64,0,39.527,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5648,1685652739.476305000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5649,1685652739.514239000,142.250.72.164,10.215.173.1,132,64,0,37.934,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5650,1685652740.478241000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5651,1685652740.514472000,142.250.72.164,10.215.173.1,132,64,0,36.231,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5652,1685652741.479839000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5653,1685652741.524002000,142.250.72.164,10.215.173.1,132,64,0,44.163,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5654,1685652742.481040000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5655,1685652742.524190000,142.250.72.164,10.215.173.1,132,64,0,43.15,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5656,1685652743.483083000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5657,1685652743.523007000,142.250.72.164,10.215.173.1,132,64,0,39.924,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5658,1685652744.483930000,10.215.173.1,142.250.72.164,132,64,8,,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
5659,1685652744.523747000,142.250.72.164,10.215.173.1,132,64,0,39.817,40.493834,-111.865850,423,66536,-55,-84,-9,21,5,423,-51,-76,-8
