Time,lat,lon,mVoiceRegState,mDataRegState,mChannelNumber,mPci,mEarfcn,mCellBandwidths,mBands,rssi,rsrp,rsrq,rssnr,lteLevel,rat,mPci,mEarfcn,rssi,rsrp,rsrq
1684941242,40.49338,-111.86566,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-65,-95,-9,8,5,14,423,66536,-53,-81,-8
1684941243,40.493283,-111.865694,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-63,-99,-10,-1,4,14,423,66536,-53,-81,-8
1684941245,40.493234,-111.865711,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-63,-99,-10,-1,4,14,423,66536,-53,-81,-8
1684941246,40.493136,-111.865739,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-59,-96,-11,0,4,14,423,66536,-53,-81,-8
1684941248,40.493085,-111.865742,0,0,66536,423,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-65,-101,-11,1,3,14,423,66536,-53,-81,-8
1684941249,40.492982,-111.865715,0,0,66536,424,66536,[20000],[66],-67,-106,-13,11,3,14,424,66536,-65,-95,-8
1684941251,40.492932,-111.865692,0,0,66536,424,66536,[20000],[66],-67,-106,-13,11,3,14,424,66536,-65,-95,-8
1684941252,40.492839,-111.865643,0,0,66536,424,66536,[20000],[66],-51,-80,-13,20,3,14,424,66536,-65,-95,-8
1684941254,40.492801,-111.865622,0,0,66536,424,66536,[20000],[66],-51,-80,-13,20,3,14,424,66536,-65,-95,-8
1684941255,40.492762,-111.865604,0,0,66536,424,66536,[20000],[66],-65,-96,-13,8,4,14,424,66536,-65,-95,-8
1684941257,40.492763,-111.865605,0,0,66536,424,66536,[20000],[66],-63,-93,-12,8,4,14,424,66536,-65,-95,-8
1684941258,40.49277,-111.865608,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-63,-93,-12,8,4,14,424,66536,-65,-95,-8
1684941260,40.492772,-111.865611,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-61,-94,-11,9,4,14,424,66536,-65,-95,-8
1684941261,40.492773,-111.865613,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-63,-94,-10,9,4,14,424,66536,-65,-95,-8
1684941262,40.492773,-111.865614,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-63,-94,-10,9,4,14,424,66536,-63,-92,-9
1684941268,40.492772,-111.865615,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-65,-93,-10,8,4,14,424,66536,-63,-93,-10
1684941272,40.492763,-111.865611,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-65,-93,-10,8,4,14,424,66536,-63,-94,-9
1684941274,40.492752,-111.865605,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-65,-97,-10,5,4,14,424,66536,-63,-94,-9
1684941275,40.492728,-111.865594,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-65,-97,-10,5,4,14,424,66536,-63,-94,-9
1684941276,40.492717,-111.865589,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-59,-95,-10,7,4,14,424,66536,-63,-94,-9
1684941278,40.492687,-111.865576,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-59,-95,-10,7,4,14,424,66536,-63,-94,-9
1684941279,40.492667,-111.865575,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-59,-95,-10,7,4,14,424,66536,-63,-94,-9
1684941281,40.492647,-111.865585,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-59,-89,-10,12,4,14,424,66536,-63,-94,-9
1684941282,40.492605,-111.865665,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-59,-89,-10,12,4,14,424,66536,-57,-86,-7
1684941284,40.492588,-111.865722,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-59,-89,-10,12,4,14,424,66536,-57,-86,-7
1684941285,40.492551,-111.865853,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-61,-87,-9,15,4,14,424,66536,-57,-86,-7
1684941287,40.492531,-111.865922,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-53,-80,-9,19,4,14,424,66536,-57,-86,-7
1684941288,40.492488,-111.866061,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-53,-83,-9,11,4,14,424,66536,-57,-86,-7
1684941290,40.492465,-111.866137,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-53,-83,-9,11,4,14,424,66536,-57,-86,-7
1684941291,40.492418,-111.866304,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-53,-84,-8,13,4,14,424,66536,-57,-86,-7
1684941292,40.492392,-111.866396,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-78,-8,17,5,14,424,66536,-57,-86,-7
1684941294,40.49233,-111.866587,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-78,-8,17,5,14,424,66536,-57,-86,-7
1684941296,40.492294,-111.866685,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-81,-9,14,5,14,424,66536,-57,-86,-7
1684941297,40.492229,-111.86688,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-82,-9,11,4,14,424,66536,-57,-86,-7
1684941299,40.492198,-111.866978,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-82,-9,11,4,14,424,66536,-57,-86,-7
1684941300,40.492135,-111.867177,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-78,-9,15,5,14,424,66536,-57,-86,-7
1684941301,40.492103,-111.86728,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-78,-9,15,5,14,424,66536,-57,-86,-7
1684941303,40.492069,-111.867385,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-78,-9,15,5,14,424,66536,-57,-86,-7
1684941304,40.492,-111.867606,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-78,-9,15,5,14,424,66536,-57,-86,-7
1684941306,40.491965,-111.867719,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-78,-9,15,5,14,424,66536,-57,-86,-7
1684941307,40.491891,-111.867955,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-78,-9,15,5,14,424,66536,-57,-86,-7
1684941309,40.49185,-111.86808,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-78,-9,15,5,14,424,66536,-57,-86,-7
1684941310,40.49177,-111.868334,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-79,-9,12,4,14,424,66536,-57,-86,-7
1684941312,40.49173,-111.868462,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-79,-9,12,4,14,424,66536,-57,-86,-7
1684941313,40.49165,-111.868721,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-51,-79,-9,12,4,14,424,66536,-57,-86,-7
1684941315,40.49161,-111.86885,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-85,-9,7,4,14,424,66536,-57,-86,-7
1684941316,40.491519,-111.869123,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-85,-9,7,4,14,424,66536,-57,-86,-7
1684941318,40.491474,-111.869263,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-85,-9,7,4,14,424,66536,-57,-86,-7
1684941319,40.491382,-111.869543,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-85,-9,7,4,14,424,66536,-57,-86,-7
1684941320,40.491337,-111.869681,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-93,-11,1,4,14,424,66536,-57,-86,-7
1684941322,40.491291,-111.869822,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-93,-11,1,4,14,424,66536,-57,-86,-7
1684941323,40.491199,-111.870107,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-93,-11,1,4,14,424,66536,-57,-86,-7
1684941325,40.491153,-111.870248,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-53,-95,-14,-7,2,14,424,66536,-57,-86,-7
1684941326,40.491061,-111.870526,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-93,-15,-5,2,14,424,66536,-57,-86,-7
1684941328,40.491014,-111.870666,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-93,-15,-5,2,14,424,66536,-57,-86,-7
1684941329,40.490916,-111.870956,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-93,-15,-5,2,14,424,66536,-57,-86,-7
1684941331,40.490866,-111.871103,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-93,-15,-5,2,14,424,66536,-57,-86,-7
1684941332,40.490768,-111.871394,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-55,-93,-15,-5,2,14,424,66536,-57,-86,-7
1684941333,40.49072,-111.871536,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-61,-95,-15,2,2,14,424,66536,-57,-86,-7
1684941335,40.490621,-111.871832,0,0,66536,424,66536,"[20000, 10000, 20000, 20000]",[66],-63,-104,-16,-6,1,14,424,66536,-57,-86,-7
1684941336,40.490572,-111.87198,0,0,66536,424,66536,"[20000, 20000, 20000, 20000, 10000]",[66],-63,-104,-16,-6,1,14,424,66536,-57,-86,-7
1684941338,40.490523,-111.872127,0,0,66536,427,66536,[20000],[66],-59,-94,-15,3,2,14,427,66536,-59,-93,-13
1684941339,40.490422,-111.872426,0,0,66536,427,66536,[20000],[66],-59,-94,-15,3,2,14,427,66536,-59,-93,-13
1684941341,40.490373,-111.872573,0,0,66536,427,66536,[20000],[66],-59,-94,-15,3,2,14,427,66536,-59,-93,-13
1684941342,40.49028,-111.872852,0,0,66536,427,66536,[20000],[66],-59,-94,-15,3,2,14,427,66536,-59,-93,-13
1684941344,40.490242,-111.872979,0,0,66536,427,66536,[20000],[66],-59,-94,-15,3,2,14,427,66536,-59,-93,-13
1684941345,40.490173,-111.873202,0,0,66536,427,66536,[20000],[66],-65,-104,-16,-3,2,14,427,66536,-59,-93,-13
1684941347,40.490142,-111.8733,0,0,66536,427,66536,[20000],[66],-55,-90,-15,13,2,14,427,66536,-59,-93,-13
1684941348,40.490095,-111.873447,0,0,66536,427,66536,[20000],[66],-55,-90,-15,13,3,14,427,66536,-59,-93,-13
1684941349,40.490089,-111.873502,0,0,66536,427,66536,[20000],[66],-61,-93,-14,7,4,14,427,66536,-59,-93,-13
1684941351,40.490121,-111.873605,0,0,66536,427,66536,[20000],[66],-63,-99,-14,2,3,14,427,66536,-59,-93,-13
1684941352,40.490159,-111.873658,0,0,66536,427,66536,[20000],[66],-63,-99,-14,2,3,14,427,66536,-59,-93,-13
1684941354,40.490205,-111.873717,0,0,66536,427,66536,[20000],[66],-59,-93,-15,0,3,14,427,66536,-59,-93,-13
1684941355,40.490257,-111.873876,0,0,66536,427,66536,[20000],[66],-59,-93,-15,0,3,14,427,66536,-61,-98,-16
1684941357,40.490255,-111.873962,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-101,-15,-1,3,14,427,66536,-61,-98,-16
1684941358,40.490204,-111.874116,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-104,-15,-9,2,14,427,66536,-61,-98,-16
1684941360,40.490179,-111.874181,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-101,-15,0,2,14,427,66536,-61,-98,-16
1684941361,40.490191,-111.874311,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-101,-15,0,2,14,427,66536,-61,-98,-16
1684941363,40.49023,-111.87437,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-97,-16,0,2,14,427,66536,-61,-98,-16
1684941364,40.490331,-111.874489,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-101,-17,-3,2,14,427,66536,-61,-98,-16
1684941366,40.490386,-111.874554,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-104,-17,-4,1,14,427,66536,-61,-98,-16
1684941367,40.490504,-111.874702,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-104,-17,-4,1,14,427,66536,-61,-98,-16
1684941368,40.490562,-111.874778,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-104,-17,-4,1,14,427,66536,-61,-98,-16
1684941370,40.490606,-111.87484,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-104,-17,-4,1,14,427,66536,-61,-98,-16
1684941371,40.490654,-111.874907,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-61,-101,-18,-7,1,14,427,66536,-61,-98,-16
1684941373,40.490666,-111.874923,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-61,-101,-18,-7,1,14,427,66536,-61,-98,-16
1684941374,40.490664,-111.87492,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-61,-101,-18,-7,1,14,427,66536,-61,-98,-16
1684941376,40.490662,-111.874917,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-94,-17,2,1,14,427,66536,-59,-93,-13
1684941377,40.490662,-111.874915,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-94,-17,2,1,14,427,66536,-59,-93,-13
1684941379,40.490663,-111.874915,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-94,-16,1,2,14,427,66536,-59,-93,-13
1684941380,40.490665,-111.874916,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-94,-16,1,2,14,427,66536,-59,-93,-13
1684941383,40.490671,-111.874922,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-94,-16,1,2,14,427,66536,-59,-94,-14
1684941384,40.490704,-111.874963,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-94,-16,1,2,14,427,66536,-59,-94,-14
1684941386,40.49074,-111.87501,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-94,-16,1,2,14,427,66536,-59,-94,-14
1684941387,40.490828,-111.875133,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-99,-15,-1,2,14,427,66536,-65,-101,-17
1684941389,40.490884,-111.875209,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-99,-15,-1,2,14,427,66536,-65,-101,-17
1684941390,40.491005,-111.875377,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-99,-15,-1,2,14,427,66536,-65,-101,-17
1684941391,40.491065,-111.875464,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-99,-15,-1,2,14,427,66536,-65,-101,-17
1684941393,40.49117,-111.875657,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-55,-89,-16,10,2,14,427,66536,-65,-101,-17
1684941394,40.491212,-111.875766,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-55,-89,-16,10,2,14,427,66536,-65,-101,-17
1684941396,40.491245,-111.875886,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-55,-89,-15,4,3,14,427,66536,-65,-101,-17
1684941397,40.491294,-111.876154,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-55,-89,-15,4,3,14,427,66536,-65,-101,-17
1684941399,40.49131,-111.876295,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-51,-90,-15,7,3,14,427,66536,-65,-101,-17
1684941400,40.491334,-111.876594,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-51,-90,-15,7,3,14,427,66536,-65,-101,-17
1684941402,40.491339,-111.876748,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-61,-99,-15,-2,3,14,427,66536,-65,-101,-17
1684941403,40.491335,-111.877063,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-61,-99,-15,-2,3,14,427,66536,-65,-101,-17
1684941405,40.491326,-111.877224,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-94,-15,10,4,14,427,66536,-65,-101,-17
1684941406,40.491294,-111.877514,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-94,-15,10,4,14,427,66536,-65,-101,-17
1684941407,40.491267,-111.877647,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-15,8,4,14,427,66536,-65,-101,-17
1684941409,40.491229,-111.877766,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-15,8,4,14,427,66536,-65,-101,-17
1684941410,40.491134,-111.877944,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-15,8,4,14,427,66536,-65,-101,-17
1684941412,40.491093,-111.87799,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-15,8,4,14,427,66536,-65,-101,-17
1684941413,40.491047,-111.87803,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-15,8,4,14,427,66536,-65,-101,-17
1684941415,40.491036,-111.878041,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-15,8,4,14,427,66536,-65,-101,-17
1684941416,40.490992,-111.878084,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-69,-106,-15,3,4,14,427,66536,-65,-101,-17
1684941418,40.490948,-111.878126,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-69,-106,-15,3,4,14,427,66536,-69,-106,-15
1684941419,40.490828,-111.878242,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-69,-106,-15,3,4,14,427,66536,-69,-106,-15
1684941421,40.490753,-111.878312,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-73,-110,-15,0,3,14,427,66536,-69,-106,-15
1684941422,40.490588,-111.878461,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-73,-110,-15,0,3,14,427,66536,-69,-106,-15
1684941423,40.4905,-111.878542,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-73,-110,-15,0,3,14,427,66536,-69,-106,-15
1684941425,40.490412,-111.878623,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-69,-107,-16,1,3,14,427,66536,-69,-106,-15
1684941426,40.490227,-111.878798,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-69,-107,-16,1,3,14,427,66536,-69,-106,-15
1684941428,40.490044,-111.878974,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-69,-107,-16,1,3,14,427,66536,-69,-106,-15
1684941429,40.489951,-111.879065,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-16,4,3,14,427,66536,-69,-106,-15
1684941431,40.489859,-111.879158,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-100,-16,4,3,14,427,66536,-69,-106,-15
1684941432,40.489675,-111.879354,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-101,-16,2,3,14,427,66536,-69,-106,-15
1684941434,40.489581,-111.879459,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-96,-16,6,3,14,427,66536,-69,-106,-15
1684941435,40.489402,-111.879669,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-96,-16,6,3,14,427,66536,-69,-106,-15
1684941437,40.489316,-111.879777,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-96,-16,6,3,14,427,66536,-69,-106,-15
1684941438,40.48916,-111.879983,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-101,-16,2,3,14,427,66536,-69,-106,-15
1684941440,40.489088,-111.880082,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-101,-16,2,3,14,427,66536,-69,-106,-15
1684941441,40.488942,-111.880292,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-101,-16,2,3,14,427,66536,-69,-106,-15
1684941443,40.488866,-111.880402,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-99,-16,2,3,14,427,66536,-69,-106,-15
1684941444,40.488715,-111.880627,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-63,-99,-16,2,3,14,427,66536,-69,-106,-15
1684941445,40.488646,-111.880742,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-53,-90,-15,7,3,14,427,66536,-69,-106,-15
1684941447,40.488531,-111.880995,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-103,-15,4,3,14,427,66536,-69,-106,-15
1684941448,40.488481,-111.88113,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-103,-15,4,3,14,427,66536,-69,-106,-15
1684941450,40.48843,-111.881273,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-103,-15,4,3,14,427,66536,-69,-106,-15
1684941451,40.488329,-111.881568,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-65,-103,-15,4,3,14,427,66536,-69,-106,-15
1684941453,40.488285,-111.881714,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-71,-108,-15,6,3,14,427,66536,-69,-106,-15
1684941454,40.488243,-111.882003,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-69,-107,-16,2,3,14,427,66536,-69,-106,-15
1684941456,40.488253,-111.882146,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-69,-107,-16,2,3,14,427,66536,-69,-106,-15
1684941457,40.488337,-111.882409,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-69,-107,-16,2,3,14,427,66536,-69,-106,-15
1684941459,40.488397,-111.882512,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-53,-92,-16,5,3,14,427,66536,-69,-106,-15
1684941460,40.488514,-111.882643,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-53,-92,-16,5,3,14,427,66536,-69,-106,-15
1684941462,40.488556,-111.882674,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-55,-90,-17,5,3,14,427,66536,-69,-106,-15
1684941463,40.488599,-111.882699,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-94,-16,1,3,14,427,66536,-69,-106,-15
1684941465,40.488604,-111.882701,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-94,-16,1,3,14,427,66536,-69,-106,-15
1684941467,40.488603,-111.882701,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-53,-90,-16,1,3,14,427,66536,-53,-89,-15
1684941470,40.488606,-111.882702,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-53,-90,-16,1,3,14,427,66536,-53,-89,-15
1684941471,40.488618,-111.882708,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-53,-90,-16,1,3,14,427,66536,-53,-89,-15
1684941472,40.488623,-111.88271,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-53,-90,-16,1,3,14,427,66536,-55,-90,-15
1684941474,40.488634,-111.882713,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-53,-90,-16,1,3,14,427,66536,-55,-90,-15
1684941475,40.488651,-111.882714,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-53,-90,-16,1,3,14,427,66536,-55,-90,-15
1684941477,40.488719,-111.882667,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-61,-98,-16,-2,3,14,427,66536,-55,-93,-17
1684941478,40.488755,-111.882599,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-92,-16,6,2,14,427,66536,-55,-93,-17
1684941480,40.488796,-111.88251,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-92,-16,6,2,14,427,66536,-55,-93,-17
1684941481,40.4889,-111.882292,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-55,-91,-16,5,3,14,427,66536,-55,-93,-17
1684941483,40.48897,-111.882174,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-51,-83,-16,9,3,14,427,66536,-51,-82,-15
1684941484,40.48915,-111.881945,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-51,-83,-16,9,3,14,427,66536,-51,-82,-15
1684941486,40.489258,-111.881838,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-55,-89,-16,8,3,14,427,66536,-51,-82,-15
1684941487,40.489503,-111.881661,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-55,-89,-16,8,3,14,427,66536,-51,-82,-15
1684941488,40.48964,-111.881591,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-55,-89,-16,8,3,14,427,66536,-51,-82,-15
1684941490,40.489942,-111.881507,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-94,-15,5,4,14,427,66536,-51,-82,-15
1684941491,40.490088,-111.881498,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-94,-15,5,4,14,427,66536,-51,-82,-15
1684941493,40.490236,-111.881507,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-94,-15,5,4,14,427,66536,-51,-82,-15
1684941494,40.490526,-111.881559,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-94,-15,5,4,14,427,66536,-51,-82,-15
1684941496,40.490672,-111.881587,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-59,-99,-16,-9,3,14,427,66536,-51,-82,-15
1684941497,40.490973,-111.881646,0,0,66536,427,66536,"[20000, 20000, 20000, 20000, 5000]",[66],-57,-98,-16,-4,2,14,427,66536,-51,-82,-15
1684941499,40.491126,-111.88168,0,0,66536,6,66536,[20000],[66],-51,-90,-17,-3,2,14,6,66536,-55,-88,-12
1684941500,40.491435,-111.881751,0,0,66536,6,66536,[20000],[66],-51,-90,-17,-3,2,14,6,66536,-55,-88,-12
1684941502,40.491594,-111.881786,0,0,66536,6,66536,[20000],[66],-55,-93,-17,0,2,14,6,66536,-55,-88,-12
1684941503,40.491907,-111.881851,0,0,66536,6,66536,[20000],[66],-55,-93,-17,0,2,14,6,66536,-55,-88,-12
1684941505,40.492225,-111.881919,0,0,66536,6,66536,[20000],[66],-51,-74,-15,10,2,14,6,66536,-55,-88,-12
1684941506,40.492383,-111.88195,0,0,66536,6,66536,[20000],[66],-51,-74,-15,10,2,14,6,66536,-55,-88,-12
1684941508,40.492699,-111.881999,0,0,66536,6,66536,[20000],[66],-51,-77,-13,11,3,14,6,66536,-55,-88,-12
1684941510,40.492855,-111.882017,0,0,66536,6,66536,[20000],[66],-51,-75,-12,10,4,14,6,66536,-55,-88,-12
