Pkt_no,Time,src,dst,length,ttl,Type,RTT,lat,lon,mPci,mEarfcn,rssi,rsrp,rsrq,rssnr,lteLevel,Cell_mPci,Cell_rssi,Cell_rsrp,Cell_rsrq
1285,1685661781,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1286,1685661781,142.250.176.4,10.215.173.1,132,64,0,60.249,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1287,1685661782,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1288,1685661782,142.250.176.4,10.215.173.1,132,64,0,40.702,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1289,1685661783,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1290,1685661783,142.250.176.4,10.215.173.1,132,64,0,58.261,40.489948,-111.93873,427,66536,-65,-100,-17,-1,1,427,-57,-95,-17
1291,1685661784,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,67086,-67,-101,-18,-3,1,427,-75,-100,-12
1292,1685661784,142.250.176.4,10.215.173.1,132,64,0,62.496,40.489948,-111.93873,344,67086,-69,-102,-17,-11,1,427,-75,-100,-12
1293,1685661785,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,67086,-63,-100,-18,-1,1,427,-75,-100,-12
1294,1685661785,142.250.176.4,10.215.173.1,132,64,0,81.79,40.489948,-111.93873,344,67086,-63,-100,-18,-1,1,427,-75,-100,-12
1295,1685661786,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,67086,-63,-100,-18,-1,1,427,-75,-100,-12
1296,1685661786,142.250.176.4,10.215.173.1,132,64,0,57.511,40.489948,-111.93873,344,67086,-67,-106,-18,-6,1,427,-75,-100,-12
1297,1685661787,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,67086,-67,-106,-18,-6,1,427,-75,-100,-12
1298,1685661787,142.250.176.4,10.215.173.1,132,64,0,65.137,40.489948,-111.93873,344,67086,-67,-106,-18,-6,1,427,-75,-100,-12
1299,1685661788,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,67086,-67,-106,-18,-6,1,427,-75,-100,-12
1300,1685661788,142.250.176.4,10.215.173.1,132,64,0,59.679,40.489948,-111.93873,344,67086,-67,-106,-18,-6,1,427,-75,-100,-12
1301,1685661789,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,344,67086,-67,-106,-18,-6,1,427,-75,-100,-12
1302,1685661789,142.250.176.4,10.215.173.1,132,64,0,73.943,40.489948,-111.93873,344,67086,-67,-106,-18,-6,1,427,-75,-100,-12
1303,1685661790,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-63,-97,-17,1,1,427,-63,-97,-14
1304,1685661790,142.250.176.4,10.215.173.1,132,64,0,38.874,40.489948,-111.93873,427,67086,-63,-97,-17,1,1,427,-63,-97,-14
1305,1685661791,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-63,-97,-17,1,1,427,-63,-97,-14
1306,1685661791,142.250.176.4,10.215.173.1,132,64,0,38.214,40.489948,-111.93873,427,67086,-65,-101,-17,-2,1,427,-63,-97,-14
1307,1685661792,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-67,-102,-17,5,1,427,-63,-97,-14
1308,1685661792,142.250.176.4,10.215.173.1,132,64,0,43.959,40.489948,-111.93873,427,67086,-67,-102,-17,5,1,427,-63,-97,-14
1309,1685661793,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-67,-102,-17,5,1,427,-63,-97,-14
1310,1685661793,142.250.176.4,10.215.173.1,132,64,0,45.049,40.489948,-111.93873,427,67086,-67,-102,-17,5,1,427,-63,-97,-14
1311,1685661794,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-67,-102,-17,0,2,427,-63,-97,-14
1312,1685661794,142.250.176.4,10.215.173.1,132,64,0,53.734,40.489948,-111.93873,427,67086,-67,-102,-17,0,2,427,-63,-97,-14
1313,1685661795,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-67,-102,-17,0,2,427,-63,-97,-14
1314,1685661795,142.250.176.4,10.215.173.1,132,64,0,43.143,40.489948,-111.93873,427,67086,-67,-102,-17,0,2,427,-63,-97,-14
1315,1685661796,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-67,-102,-17,0,2,427,-63,-97,-14
1316,1685661796,142.250.176.4,10.215.173.1,132,64,0,42.941,40.489948,-111.93873,427,67086,-71,-104,-16,-1,2,427,-63,-97,-14
1317,1685661797,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-71,-104,-16,-1,2,427,-63,-97,-14
1318,1685661797,142.250.176.4,10.215.173.1,132,64,0,39.724,40.489948,-111.93873,427,67086,-71,-104,-16,-1,2,427,-63,-97,-14
1319,1685661798,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-71,-110,-17,-1,2,427,-63,-97,-14
1320,1685661798,142.250.176.4,10.215.173.1,132,64,0,36.446,40.489948,-111.93873,427,67086,-71,-110,-17,-1,2,427,-63,-97,-14
1321,1685661799,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-69,-106,-17,0,2,427,-63,-97,-14
1322,1685661799,142.250.176.4,10.215.173.1,132,64,0,53.433,40.489948,-111.93873,427,67086,-71,-112,-17,-6,2,427,-63,-97,-14
1323,1685661800,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-71,-112,-17,-6,2,427,-63,-97,-14
1324,1685661800,142.250.176.4,10.215.173.1,132,64,0,574.076,40.489948,-111.93873,427,67086,-71,-112,-17,-6,2,427,-63,-97,-14
1325,1685661801,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-71,-112,-17,-6,2,427,-63,-97,-14
1326,1685661801,142.250.176.4,10.215.173.1,132,64,0,51.162,40.489948,-111.93873,427,67086,-71,-112,-17,-6,2,427,-63,-97,-14
1327,1685661802,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-71,-112,-17,-6,2,427,-63,-97,-14
1328,1685661802,142.250.176.4,10.215.173.1,132,64,0,69.649,40.489948,-111.93873,427,67086,-71,-112,-17,-6,2,427,-63,-97,-14
1329,1685661803,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-71,-112,-17,-6,2,427,-63,-97,-14
1330,1685661803,142.250.176.4,10.215.173.1,132,64,0,49.224,40.489948,-111.93873,427,67086,-73,-109,-17,-4,2,427,-63,-97,-14
1331,1685661804,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-73,-109,-17,-4,2,427,-63,-97,-14
1332,1685661804,142.250.176.4,10.215.173.1,132,64,0,49.635,40.489948,-111.93873,427,67086,-73,-109,-17,-4,2,427,-63,-97,-14
1333,1685661805,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-59,-92,-17,6,2,427,-63,-97,-14
1334,1685661805,142.250.176.4,10.215.173.1,132,64,0,46.312,40.489948,-111.93873,427,67086,-59,-92,-17,6,2,427,-63,-97,-14
1335,1685661806,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-59,-92,-17,6,2,427,-63,-97,-14
1336,1685661806,142.250.176.4,10.215.173.1,132,64,0,67.89,40.489948,-111.93873,427,67086,-67,-99,-17,9,2,427,-63,-97,-14
1337,1685661807,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-59,-92,-17,9,2,427,-63,-97,-14
1338,1685661807,142.250.176.4,10.215.173.1,132,64,0,62.771,40.489948,-111.93873,427,67086,-59,-92,-17,9,2,427,-63,-97,-14
1339,1685661808,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-59,-92,-17,9,2,427,-63,-97,-14
1340,1685661808,142.250.176.4,10.215.173.1,132,64,0,60.433,40.489948,-111.93873,427,67086,-69,-102,-16,2,2,427,-63,-97,-14
1341,1685661809,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-69,-102,-16,2,2,427,-63,-97,-14
1342,1685661809,142.250.176.4,10.215.173.1,132,64,0,45.243,40.489948,-111.93873,427,67086,-69,-102,-16,2,2,427,-63,-97,-14
1343,1685661810,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-69,-102,-16,2,2,427,-63,-97,-14
1344,1685661810,142.250.176.4,10.215.173.1,132,64,0,42.122,40.489948,-111.93873,427,67086,-69,-102,-16,2,2,427,-63,-97,-14
1345,1685661811,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-69,-102,-16,2,2,427,-63,-97,-14
1346,1685661811,142.250.176.4,10.215.173.1,132,64,0,54.844,40.489948,-111.93873,427,67086,-69,-102,-16,2,2,427,-63,-97,-14
1347,1685661812,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,427,67086,-63,-94,-16,5,2,427,-63,-97,-14
1348,1685661812,142.250.176.4,10.215.173.1,132,64,0,367.631,40.489948,-111.93873,427,67086,-63,-94,-16,5,2,427,-63,-97,-14
1349,1685661813,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,31,67086,-67,-108,-16,-13,2,341,-75,-103,-18
1350,1685661813,142.250.176.4,10.215.173.1,132,64,0,91.358,40.489948,-111.93873,31,67086,-67,-108,-16,-13,2,341,-75,-103,-18
1351,1685661814,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1352,1685661814,142.250.176.4,10.215.173.1,132,64,0,42.389,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1353,1685661815,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1354,1685661815,142.250.176.4,10.215.173.1,132,64,0,40.148,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1355,1685661816,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1356,1685661816,142.250.176.4,10.215.173.1,132,64,0,41.712,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1357,1685661817,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1358,1685661817,142.250.176.4,10.215.173.1,132,64,0,40.394,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1359,1685661818,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1360,1685661818,142.250.176.4,10.215.173.1,132,64,0,43.416,40.489948,-111.93873,31,67086,-65,-97,-16,0,2,341,-75,-103,-18
1361,1685661819,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,424,67086,-61,-95,-16,-2,2,344,-69,-94,-18
1362,1685661819,142.250.176.4,10.215.173.1,132,64,0,45.636,40.489948,-111.93873,424,67086,-59,-93,-16,-3,1,344,-69,-94,-18
1363,1685661820,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,424,67086,-59,-93,-16,-3,1,344,-69,-94,-18
1364,1685661820,142.250.176.4,10.215.173.1,132,64,0,45.484,40.489948,-111.93873,424,67086,-59,-93,-16,-3,1,344,-69,-94,-18
1365,1685661821,10.215.173.1,142.250.176.4,132,64,8,,40.489948,-111.93873,424,67086,-59,-93,-16,-3,1,344,-69,-94,-18
1366,1685661821,142.250.176.4,10.215.173.1,132,64,0,61.561,40.489948,-111.93873,424,67086,-59,-94,-16,-4,2,427,-69,-95,-16
